actual_values,predicted_values,difference
110000.0,125028.67,15028.671875
110000.0,181883.64,71883.640625
245000.0,231537.64,-13462.359375
375000.0,352342.6,-22657.40625
305000.0,255358.05,-49641.953125
169900.0,189312.7,19412.703125
1895000.0,498446.25,-1396553.75
325000.0,384152.9,59152.90625
997000.0,1438333.1,441333.125
495000.0,421058.38,-73941.625
311804.0,300409.16,-11394.84375
496898.0,517786.8,20888.8125
435000.0,880655.56,445655.5625
235000.0,270461.8,35461.8125
325000.0,611092.5,286092.5
1297000.0,848758.06,-448241.9375
299000.0,361357.78,62357.78125
526500.0,490348.3,-36151.6875
430956.0,341523.06,-89432.9375
199500.0,227567.97,28067.96875
299900.0,285596.3,-14303.6875
299000.0,249907.44,-49092.5625
350000.0,233790.86,-116209.140625
325000.0,295217.62,-29782.375
165000.0,178512.95,13512.953125
149000.0,177466.62,28466.625
305000.0,299546.2,-5453.8125
335000.0,394164.0,59164.0
650000.0,436820.25,-213179.75
279146.0,335605.25,56459.25
182000.0,193055.3,11055.296875
379000.0,491182.22,112182.21875
575000.0,501310.12,-73689.875
159000.0,224196.92,65196.921875
130000.0,183050.58,53050.578125
405000.0,435707.56,30707.5625
305000.0,249323.56,-55676.4375
795000.0,1147624.4,352624.375
155000.0,156854.16,1854.15625
650000.0,598366.4,-51633.625
150000.0,139211.84,-10788.15625
285000.0,217462.72,-67537.28125
300000.0,273160.28,-26839.71875
349000.0,364668.56,15668.5625
119999.0,159899.88,39900.875
330000.0,303741.56,-26258.4375
383800.0,366956.38,-16843.625
649000.0,728000.3,79000.3125
990000.0,956028.6,-33971.375
374000.0,369458.28,-4541.71875
650000.0,512212.56,-137787.4375
318000.0,283965.88,-34034.125
355000.0,365097.56,10097.5625
1450000.0,1890451.5,440451.5
427000.0,365009.8,-61990.1875
249900.0,255937.88,6037.875
245000.0,199349.69,-45650.3125
289000.0,339568.9,50568.90625
184900.0,217006.23,32106.234375
173000.0,263421.72,90421.71875
199000.0,148942.61,-50057.390625
310000.0,270627.34,-39372.65625
395035.0,313295.16,-81739.84375
129900.0,160761.06,30861.0625
1495000.0,1476976.9,-18023.125
204000.0,206817.03,2817.03125
283400.0,257158.61,-26241.390625
185000.0,219000.3,34000.296875
379000.0,347234.0,-31766.0
555157.0,520151.88,-35005.125
425000.0,465383.2,40383.1875
261300.0,276111.03,14811.03125
375000.0,489452.3,114452.3125
115000.0,150191.83,35191.828125
595000.0,449695.84,-145304.15625
317000.0,277611.2,-39388.8125
209000.0,338418.4,129418.40625
169999.0,130945.25,-39053.75
350000.0,341654.12,-8345.875
1395000.0,1192415.5,-202584.5
135000.0,158023.02,23023.015625
330000.0,286262.6,-43737.40625
786000.0,812755.6,26755.625
219700.0,302522.12,82822.125
735000.0,589469.2,-145530.8125
195000.0,376261.38,181261.375
329000.0,417511.4,88511.40625
397000.0,413912.12,16912.125
220000.0,252896.88,32896.875
299000.0,272926.3,-26073.6875
486000.0,509479.0,23479.0
230750.0,209262.89,-21487.109375
299000.0,443538.78,144538.78125
279000.0,279733.4,733.40625
795000.0,721989.1,-73010.875
265000.0,234477.5,-30522.5
605263.0,485252.03,-120010.96875
334000.0,336091.0,2091.0
215000.0,178426.8,-36573.203125
290000.0,458010.62,168010.625
428000.0,361783.2,-66216.8125
179000.0,224220.25,45220.25
110000.0,117549.38,7549.3828125
3950000.0,2870533.5,-1079466.5
395000.0,465607.1,70607.09375
354423.0,313115.12,-41307.875
365000.0,307114.9,-57885.09375
185000.0,199935.78,14935.78125
175000.0,140833.31,-34166.6875
185000.0,172248.56,-12751.4375
328000.0,389061.53,61061.53125
277000.0,479918.7,202918.6875
267500.0,269466.25,1966.25
2295000.0,1704469.4,-590530.625
525000.0,554554.0,29554.0
420000.0,374729.28,-45270.71875
215000.0,236688.14,21688.140625
414500.0,434118.6,19618.59375
269000.0,302460.6,33460.59375
199000.0,244990.61,45990.609375
342851.0,324755.44,-18095.5625
499000.0,358711.97,-140288.03125
375000.0,304028.06,-70971.9375
425000.0,417265.44,-7734.5625
774000.0,593860.06,-180139.9375
309202.0,287689.28,-21512.71875
110000.0,220118.25,110118.25
1125000.0,1091930.5,-33069.5
225000.0,217870.88,-7129.125
239900.0,244827.55,4927.546875
229000.0,335977.97,106977.96875
625000.0,501672.72,-123327.28125
325000.0,311744.62,-13255.375
355000.0,305589.38,-49410.625
413454.0,425063.8,11609.8125
501000.0,428231.25,-72768.75
321700.0,332550.56,10850.5625
119000.0,206449.77,87449.765625
199000.0,276930.75,77930.75
742591.0,719449.7,-23141.3125
285000.0,390990.5,105990.5
219000.0,276754.06,57754.0625
337469.0,337285.78,-183.21875
305000.0,354584.38,49584.375
160000.0,253741.45,93741.453125
260000.0,312441.97,52441.96875
499000.0,403622.38,-95377.625
374000.0,354236.03,-19763.96875
479000.0,581989.25,102989.25
295000.0,303079.1,8079.09375
420000.0,405117.9,-14882.09375
89000.0,148061.77,59061.765625
350000.0,240346.62,-109653.375
325000.0,320760.75,-4239.25
239900.0,252176.17,12276.171875
397200.0,451415.7,54215.6875
190000.0,264960.03,74960.03125
479000.0,503955.75,24955.75
219000.0,216972.95,-2027.046875
1075000.0,1458304.1,383304.125
231000.0,221150.17,-9849.828125
545000.0,736602.06,191602.0625
375000.0,328594.3,-46405.6875
485000.0,488844.94,3844.9375
525000.0,520516.84,-4483.15625
599000.0,330416.9,-268583.09375
229000.0,166271.47,-62728.53125
319000.0,311184.6,-7815.40625
1950000.0,1361447.4,-588552.625
319900.0,401188.84,81288.84375
335000.0,344325.2,9325.1875
224500.0,263801.9,39301.90625
249000.0,247133.83,-1866.171875
317000.0,353069.88,36069.875
250000.0,286701.25,36701.25
89000.0,137654.48,48654.484375
589500.0,557496.56,-32003.4375
385758.0,388006.34,2248.34375
155500.0,181450.19,25950.1875
370000.0,378187.44,8187.4375
495000.0,633146.56,138146.5625
278000.0,307590.4,29590.40625
265000.0,245935.11,-19064.890625
400000.0,396098.9,-3901.09375
185000.0,197638.97,12638.96875
325000.0,420221.34,95221.34375
195000.0,217766.2,22766.203125
224051.0,207431.33,-16619.671875
335000.0,350860.1,15860.09375
525000.0,416598.56,-108401.4375
269900.0,331043.03,61143.03125
238000.0,272651.22,34651.21875
290000.0,316668.97,26668.96875
524000.0,465792.84,-58207.15625
185000.0,406423.66,221423.65625
625987.0,531283.25,-94703.75
165000.0,146769.77,-18230.234375
360000.0,303159.5,-56840.5
197600.0,224012.03,26412.03125
155000.0,171640.31,16640.3125
239500.0,276873.0,37373.0
130000.0,125723.48,-4276.5234375
290000.0,217440.83,-72559.171875
875000.0,563800.3,-311199.6875
303400.0,346343.1,42943.09375
450000.0,270282.28,-179717.71875
217500.0,229684.16,12184.15625
294000.0,299288.66,5288.65625
158000.0,211108.0,53108.0
90000.0,189371.38,99371.375
169000.0,181971.03,12971.03125
110000.0,207708.84,97708.84375
210000.0,217026.81,7026.8125
690000.0,658816.0,-31184.0
225000.0,289538.53,64538.53125
269186.0,272792.44,3606.4375
349000.0,363433.6,14433.59375
259000.0,248791.06,-10208.9375
120000.0,152602.94,32602.9375
265000.0,271656.66,6656.65625
440000.0,434014.38,-5985.625
239000.0,295786.72,56786.71875
350000.0,316409.12,-33590.875
699000.0,709728.1,10728.125
185000.0,211687.7,26687.703125
632900.0,615988.9,-16911.125
159500.0,180224.17,20724.171875
265000.0,256213.17,-8786.828125
450000.0,766858.75,316858.75
278000.0,282721.0,4721.0
1790000.0,2329043.5,539043.5
895000.0,861078.44,-33921.5625
349000.0,411402.75,62402.75
2950000.0,2597584.8,-352415.25
525000.0,509801.56,-15198.4375
320000.0,311397.66,-8602.34375
369000.0,481536.62,112536.625
230000.0,270092.16,40092.15625
475000.0,389587.6,-85412.40625
302000.0,305665.5,3665.5
274000.0,280404.97,6404.96875
300000.0,223028.5,-76971.5
752500.0,699927.9,-52572.125
210000.0,892122.6,682122.625
344736.0,361748.62,17012.625
375807.0,377971.4,2164.40625
300000.0,273069.94,-26930.0625
275000.0,239132.86,-35867.140625
545000.0,563362.9,18362.875
650000.0,1092779.1,442779.125
341492.0,317024.0,-24468.0
510000.0,658967.44,148967.4375
225000.0,251335.4,26335.40625
277000.0,277166.5,166.5
325000.0,294669.4,-30330.59375
299000.0,293768.84,-5231.15625
249500.0,277481.12,27981.125
450000.0,530753.2,80753.1875
310000.0,289988.56,-20011.4375
489000.0,342030.8,-146969.1875
149000.0,207756.38,58756.375
295000.0,348697.72,53697.71875
265000.0,271790.84,6790.84375
160000.0,201272.1,41272.09375
165000.0,166088.28,1088.28125
315000.0,320414.16,5414.15625
312000.0,310211.66,-1788.34375
365000.0,379050.84,14050.84375
298000.0,269327.9,-28672.09375
149000.0,135382.3,-13617.703125
299000.0,531859.06,232859.0625
325000.0,273355.25,-51644.75
119000.0,153287.66,34287.65625
545000.0,626739.1,81739.125
571500.0,614179.75,42679.75
265000.0,192433.6,-72566.40625
515000.0,886985.7,371985.6875
270000.0,201387.75,-68612.25
129000.0,140049.88,11049.875
169000.0,282840.62,113840.625
448096.0,396361.97,-51734.03125
215000.0,388395.88,173395.875
320000.0,359650.5,39650.5
239000.0,354686.38,115686.375
354900.0,310202.66,-44697.34375
275000.0,246957.12,-28042.875
150000.0,207455.27,57455.265625
225000.0,231104.31,6104.3125
625000.0,946707.44,321707.4375
657000.0,536115.7,-120884.3125
412336.0,442493.28,30157.28125
324000.0,386615.5,62615.5
391319.0,336799.6,-54519.40625
595000.0,500990.44,-94009.5625
399000.0,448552.4,49552.40625
399000.0,446431.9,47431.90625
499000.0,674624.1,175624.125
399000.0,337477.1,-61522.90625
353451.0,427159.3,73708.3125
466000.0,387362.5,-78637.5
157000.0,249282.25,92282.25
350000.0,373317.7,23317.6875
199000.0,209763.2,10763.203125
617000.0,466934.12,-150065.875
455000.0,364915.03,-90084.96875
269150.0,226786.86,-42363.140625
470000.0,445850.8,-24149.1875
170000.0,240727.72,70727.71875
247500.0,267628.3,20128.3125
750000.0,538498.4,-211501.625
299000.0,322198.16,23198.15625
297227.0,329004.44,31777.4375
527000.0,632625.0,105625.0
239000.0,240797.81,1797.8125
280000.0,260717.45,-19282.546875
398000.0,580951.1,182951.125
395000.0,324129.88,-70870.125
346500.0,264443.16,-82056.84375
332900.0,296225.78,-36674.21875
240000.0,215240.48,-24759.515625
495000.0,529213.1,34213.125
202000.0,257338.05,55338.046875
249875.0,217357.38,-32517.625
355000.0,403890.62,48890.625
325000.0,500178.84,175178.84375
235000.0,319675.0,84675.0
309118.0,451826.97,142708.96875
260000.0,294925.56,34925.5625
765000.0,553184.4,-211815.625
195000.0,248788.98,53788.984375
1445000.0,1178523.4,-266476.625
410000.0,448421.88,38421.875
395000.0,363039.84,-31960.15625
339000.0,463317.7,124317.6875
950000.0,1730415.6,780415.625
575000.0,464003.12,-110996.875
198000.0,217774.61,19774.609375
265000.0,274982.7,9982.6875
99000.0,223907.86,124907.859375
590000.0,351190.03,-238809.96875
90000.0,162185.56,72185.5625
249000.0,454240.84,205240.84375
445000.0,451417.0,6417.0
535000.0,470743.8,-64256.1875
225000.0,212290.61,-12709.390625
175000.0,175254.22,254.21875
575671.0,546249.44,-29421.5625
154000.0,165694.95,11694.953125
279000.0,244698.5,-34301.5
290000.0,367292.53,77292.53125
349000.0,340767.1,-8232.90625
496500.0,585360.56,88860.5625
823099.0,710466.4,-112632.625
422000.0,527192.7,105192.6875
324120.0,384645.62,60525.625
189900.0,182785.19,-7114.8125
473415.0,475228.38,1813.375
445000.0,418145.6,-26854.40625
480000.0,423718.94,-56281.0625
375000.0,327206.62,-47793.375
274500.0,254790.3,-19709.703125
285000.0,253893.22,-31106.78125
317000.0,289572.34,-27427.65625
239000.0,413450.1,174450.09375
265000.0,244625.8,-20374.203125
258110.0,270104.56,11994.5625
419000.0,371186.53,-47813.46875
312475.0,339930.03,27455.03125
315000.0,333545.53,18545.53125
595000.0,380069.8,-214930.1875
198000.0,208949.03,10949.03125
449618.0,455555.25,5937.25
415000.0,419515.9,4515.90625
253000.0,228912.78,-24087.21875
2200000.0,1628158.9,-571841.125
799000.0,381187.5,-417812.5
337081.0,314716.4,-22364.59375
335000.0,307603.03,-27396.96875
415000.0,372227.7,-42772.3125
185000.0,215700.16,30700.15625
935000.0,616676.4,-318323.625
449000.0,503051.78,54051.78125
540000.0,677540.56,137540.5625
249000.0,340236.56,91236.5625
739000.0,556055.2,-182944.8125
335000.0,382974.88,47974.875
455000.0,398801.44,-56198.5625
199000.0,197544.08,-1455.921875
321364.0,374357.9,52993.90625
630000.0,672402.94,42402.9375
565000.0,442621.88,-122378.125
575000.0,393091.7,-181908.3125
169000.0,259340.4,90340.40625
729000.0,557692.3,-171307.6875
609560.0,582733.06,-26826.9375
305000.0,284443.25,-20556.75
220000.0,343620.03,123620.03125
145000.0,192434.53,47434.53125
220000.0,238882.77,18882.765625
339050.0,390598.62,51548.625
324146.0,307886.47,-16259.53125
219000.0,225029.0,6029.0
600000.0,608300.3,8300.3125
364000.0,516491.6,152491.59375
279000.0,330230.2,51230.1875
150000.0,211013.33,61013.328125
335000.0,313126.06,-21873.9375
339000.0,321907.7,-17092.3125
235000.0,253459.25,18459.25
382000.0,468425.6,86425.59375
360000.0,402015.38,42015.375
354000.0,278301.75,-75698.25
494000.0,340414.53,-153585.46875
640000.0,1145338.0,505338.0
239000.0,270899.03,31899.03125
146000.0,169666.42,23666.421875
566735.0,611023.9,44288.875
265000.0,301137.94,36137.9375
197000.0,155661.98,-41338.015625
235000.0,221766.72,-13233.28125
699000.0,588695.0,-110305.0
475000.0,387049.6,-87950.40625
330000.0,379901.1,49901.09375
399000.0,413522.12,14522.125
290000.0,295433.12,5433.125
745000.0,561723.7,-183276.3125
189000.0,153928.27,-35071.734375
275000.0,311076.84,36076.84375
409500.0,382530.56,-26969.4375
401000.0,406605.8,5605.8125
293000.0,340073.53,47073.53125
280000.0,224403.45,-55596.546875
382000.0,438863.66,56863.65625
225000.0,227284.61,2284.609375
797081.0,599447.6,-197633.375
335000.0,370256.47,35256.46875
3950000.0,2900169.8,-1049830.25
285000.0,244538.1,-40461.90625
499000.0,497576.2,-1423.8125
250000.0,308775.22,58775.21875
99000.0,111748.945,12748.9453125
289000.0,325784.75,36784.75
549000.0,755984.8,206984.8125
459000.0,486456.34,27456.34375
174000.0,218149.14,44149.140625
505000.0,589257.6,84257.625
645000.0,797312.25,152312.25
379000.0,401049.66,22049.65625
625000.0,945670.5,320670.5
249000.0,260315.44,11315.4375
309000.0,394561.03,85561.03125
379000.0,461489.8,82489.8125
1050000.0,940259.5,-109740.5
335000.0,315693.44,-19306.5625
447500.0,377390.7,-70109.3125
249000.0,245513.78,-3486.21875
845000.0,699804.25,-145195.75
159000.0,200024.19,41024.1875
294000.0,308990.1,14990.09375
225000.0,295525.75,70525.75
335750.0,299794.03,-35955.96875
255500.0,282980.28,27480.28125
274000.0,310192.22,36192.21875
285000.0,289499.34,4499.34375
185000.0,206264.22,21264.21875
395000.0,405990.28,10990.28125
996000.0,1129090.4,133090.375
349000.0,437613.94,88613.9375
995000.0,750487.5,-244512.5
690000.0,653786.0,-36214.0
309000.0,309932.25,932.25
519000.0,376249.9,-142750.09375
326900.0,331138.8,4238.8125
145000.0,150180.11,5180.109375
549000.0,500263.1,-48736.90625
440000.0,440268.75,268.75
500000.0,686434.8,186434.8125
510000.0,428987.6,-81012.40625
850000.0,1544165.9,694165.875
300000.0,297702.3,-2297.6875
542600.0,420650.3,-121949.6875
1335000.0,1008956.25,-326043.75
239500.0,179319.8,-60180.203125
400000.0,463596.94,63596.9375
569000.0,510986.75,-58013.25
295000.0,464072.88,169072.875
479000.0,456865.6,-22134.40625
214500.0,213127.7,-1372.296875
255000.0,221724.31,-33275.6875
327591.0,323023.88,-4567.125
459000.0,410636.72,-48363.28125
109000.0,185123.84,76123.84375
265000.0,275141.5,10141.5
238500.0,261975.36,23475.359375
485000.0,339748.4,-145251.59375
685000.0,715092.3,30092.3125
381300.0,409532.22,28232.21875
110000.0,233603.36,123603.359375
2060000.0,1124782.4,-935217.625
99000.0,107632.375,8632.375
317000.0,332803.56,15803.5625
159000.0,221198.39,62198.390625
159000.0,212541.83,53541.828125
470000.0,454380.25,-15619.75
140000.0,183736.31,43736.3125
301000.0,264595.97,-36404.03125
675000.0,854881.94,179881.9375
525000.0,497363.5,-27636.5
90000.0,175447.19,85447.1875
268075.0,253123.95,-14951.046875
352000.0,416019.38,64019.375
230000.0,205206.34,-24793.65625
190000.0,209453.5,19453.5
1500000.0,1437606.0,-62394.0
299000.0,275512.2,-23487.8125
1295000.0,994145.8,-300854.1875
640360.0,638822.3,-1537.6875
279500.0,568027.94,288527.9375
980000.0,987671.25,7671.25
165000.0,207079.25,42079.25
341000.0,301418.16,-39581.84375
949000.0,1230590.9,281590.875
145000.0,135608.53,-9391.46875
425000.0,378700.16,-46299.84375
345000.0,346385.72,1385.71875
1195000.0,966267.75,-228732.25
474000.0,425890.62,-48109.375
1080000.0,1491987.5,411987.5
159000.0,173513.77,14513.765625
302500.0,262650.47,-39849.53125
371960.0,360680.53,-11279.46875
365000.0,320913.47,-44086.53125
616996.0,536551.2,-80444.8125
328250.0,400468.56,72218.5625
175000.0,143787.61,-31212.390625
995000.0,898275.75,-96724.25
297000.0,296680.5,-319.5
199000.0,247719.06,48719.0625
1595000.0,1644597.9,49597.875
150000.0,188503.73,38503.734375
475000.0,399646.75,-75353.25
266211.0,315063.16,48852.15625
189900.0,207607.16,17707.15625
594500.0,680527.1,86027.125
135000.0,174912.83,39912.828125
205000.0,262326.66,57326.65625
224000.0,223504.38,-495.625
375000.0,624023.2,249023.1875
229000.0,257759.23,28759.234375
315000.0,285836.16,-29163.84375
255000.0,318750.7,63750.6875
247390.0,256746.08,9356.078125
329000.0,689033.0,360033.0
165000.0,159899.97,-5100.03125
170000.0,178860.19,8860.1875
183000.0,286392.3,103392.3125
535000.0,362114.06,-172885.9375
1575000.0,920373.0,-654627.0
505000.0,519506.06,14506.0625
249000.0,283924.25,34924.25
349000.0,265424.5,-83575.5
156784.0,218855.31,62071.3125
439000.0,527198.6,88198.625
449900.0,149090.98,-300809.015625
499000.0,397259.47,-101740.53125
316549.0,255146.22,-61402.78125
530000.0,302002.2,-227997.8125
960000.0,840050.7,-119949.3125
220000.0,259682.42,39682.421875
798000.0,680920.56,-117079.4375
455000.0,481485.3,26485.3125
275000.0,314512.72,39512.71875
290000.0,282620.6,-7379.40625
370000.0,418266.53,48266.53125
448823.0,462835.1,14012.09375
170000.0,214529.5,44529.5
1372000.0,1262207.9,-109792.125
620000.0,389480.56,-230519.4375
295000.0,345833.0,50833.0
438000.0,421719.8,-16280.1875
427900.0,419203.53,-8696.46875
282022.0,320360.8,38338.8125
129000.0,124280.55,-4719.453125
315000.0,319561.75,4561.75
290000.0,708603.56,418603.5625
260000.0,325605.8,65605.8125
272000.0,298838.72,26838.71875
239000.0,269218.9,30218.90625
184447.0,225839.7,41392.703125
610000.0,537249.8,-72750.1875
289000.0,289177.97,177.96875
230000.0,244983.33,14983.328125
455000.0,389360.94,-65639.0625
351026.0,349841.94,-1184.0625
195000.0,205785.75,10785.75
195000.0,265231.78,70231.78125
288000.0,301260.38,13260.375
367000.0,432854.47,65854.46875
390000.0,396306.44,6306.4375
284000.0,281053.5,-2946.5
215000.0,331948.8,116948.8125
348000.0,322714.38,-25285.625
260000.0,275640.2,15640.1875
215000.0,227174.22,12174.21875
219000.0,186854.12,-32145.875
348800.0,364377.7,15577.6875
279500.0,303705.7,24205.6875
262500.0,326154.16,63654.15625
127500.0,155583.7,28083.703125
445000.0,384432.12,-60567.875
265000.0,307460.9,42460.90625
269000.0,320784.94,51784.9375
295000.0,310396.84,15396.84375
110000.0,126476.78,16476.78125
179000.0,206291.16,27291.15625
193000.0,241918.69,48918.6875
535000.0,499123.97,-35876.03125
459500.0,392593.38,-66906.625
250000.0,248844.4,-1155.59375
180000.0,224350.48,44350.484375
325000.0,304117.3,-20882.6875
319000.0,266807.1,-52192.90625
499000.0,523657.9,24657.90625
738000.0,1179197.1,441197.125
100000.0,128567.984,28567.984375
275000.0,316916.4,41916.40625
2975000.0,2334561.8,-640438.25
219000.0,225937.48,6937.484375
295000.0,361409.88,66409.875
357000.0,344956.78,-12043.21875
339000.0,262591.6,-76408.40625
289000.0,287323.44,-1676.5625
350000.0,379250.2,29250.1875
529500.0,522165.78,-7334.21875
249000.0,313565.0,64565.0
360600.0,374465.7,13865.6875
180000.0,172460.88,-7539.125
460000.0,320110.88,-139889.125
300000.0,274900.25,-25099.75
3490000.0,3667771.2,177771.25
349000.0,252878.7,-96121.296875
870192.0,686096.3,-184095.6875
390000.0,403215.0,13215.0
630000.0,879287.06,249287.0625
267900.0,286628.5,18728.5
189900.0,196337.62,6437.625
185000.0,363151.53,178151.53125
309300.0,359685.25,50385.25
294000.0,340688.28,46688.28125
427204.0,506684.97,79480.96875
350000.0,340484.62,-9515.375
645000.0,543936.0,-101064.0
1410000.0,1209836.1,-200163.875
100000.0,131912.34,31912.34375
235000.0,290283.56,55283.5625
359000.0,452055.75,93055.75
125000.0,99551.984,-25448.015625
2290000.0,2133430.5,-156569.5
361246.0,432093.3,70847.3125
1300000.0,1200120.5,-99879.5
675000.0,627651.1,-47348.875
875000.0,566308.6,-308691.375
406000.0,353071.62,-52928.375
249000.0,129769.8,-119230.203125
420000.0,494879.9,74879.90625
783000.0,752683.8,-30316.1875
449000.0,634882.94,185882.9375
250000.0,302912.06,52912.0625
995000.0,989991.8,-5008.1875
289000.0,258689.38,-30310.625
229000.0,216189.88,-12810.125
110000.0,191565.19,81565.1875
100000.0,107246.97,7246.96875
219700.0,268711.4,49011.40625
425000.0,645276.0,220276.0
172900.0,182088.45,9188.453125
250000.0,219012.86,-30987.140625
2100000.0,1817623.5,-282376.5
299900.0,406827.0,106927.0
349000.0,263791.1,-85208.90625
435000.0,333086.12,-101913.875
750000.0,662303.44,-87696.5625
199000.0,343054.22,144054.21875
175000.0,192685.44,17685.4375
552000.0,488948.25,-63051.75
192500.0,201514.61,9014.609375
249900.0,195128.89,-54771.109375
1200000.0,1093982.8,-106017.25
310000.0,303345.34,-6654.65625
419500.0,420363.47,863.46875
549000.0,596229.5,47229.5
238000.0,282465.28,44465.28125
399000.0,442779.66,43779.65625
995000.0,1009815.75,14815.75
230000.0,207510.61,-22489.390625
369468.0,327104.38,-42363.625
449000.0,411636.9,-37363.09375
265000.0,483409.38,218409.375
759000.0,532375.2,-226624.8125
284500.0,354908.84,70408.84375
286000.0,309297.25,23297.25
350000.0,368891.53,18891.53125
306500.0,299515.53,-6984.46875
735000.0,1042509.56,307509.5625
319815.0,368826.6,49011.59375
170000.0,215912.17,45912.171875
138000.0,251920.53,113920.53125
97000.0,138946.86,41946.859375
437834.0,358286.78,-79547.21875
209000.0,180082.03,-28917.96875
450000.0,418392.72,-31607.28125
189000.0,221654.28,32654.28125
295900.0,284058.38,-11841.625
1016000.0,557561.56,-458438.4375
139000.0,190297.88,51297.875
595000.0,531139.1,-63860.875
580000.0,753120.8,173120.8125
319000.0,262648.4,-56351.59375
268500.0,311460.47,42960.46875
620000.0,602672.56,-17327.4375
235000.0,243023.25,8023.25
479000.0,596411.8,117411.8125
199000.0,177953.69,-21046.3125
80000.0,246686.27,166686.265625
249000.0,323579.84,74579.84375
225000.0,232344.73,7344.734375
89000.0,96941.06,7941.0625
235000.0,252819.44,17819.4375
265000.0,256511.1,-8488.90625
265000.0,280973.9,15973.90625
255000.0,264888.06,9888.0625
1370000.0,3874315.0,2504315.0
779000.0,396633.2,-382366.8125
299000.0,325813.72,26813.71875
220000.0,244345.33,24345.328125
690000.0,666897.44,-23102.5625
720000.0,532480.9,-187519.125
338000.0,512053.84,174053.84375
325352.0,304240.47,-21111.53125
367000.0,451695.66,84695.65625
449000.0,433067.0,-15933.0
349000.0,305240.06,-43759.9375
410000.0,382640.8,-27359.1875
355000.0,220203.58,-134796.421875
895000.0,793825.56,-101174.4375
246308.0,290094.7,43786.6875
520000.0,491419.4,-28580.59375
250000.0,269072.22,19072.21875
745000.0,831237.25,86237.25
229000.0,219508.5,-9491.5
535000.0,593503.25,58503.25
219000.0,341160.25,122160.25
165000.0,298108.34,133108.34375
345000.0,312183.7,-32816.3125
835000.0,904761.94,69761.9375
499000.0,494793.22,-4206.78125
695000.0,684453.9,-10546.125
440000.0,628870.25,188870.25
399500.0,379736.62,-19763.375
275000.0,267906.97,-7093.03125
459900.0,452547.03,-7352.96875
215000.0,226391.17,11391.171875
215000.0,281174.44,66174.4375
529000.0,552258.9,23258.875
750000.0,1050030.5,300030.5
495000.0,487505.62,-7494.375
559000.0,519025.7,-39974.3125
2750000.0,2508810.5,-241189.5
205000.0,246767.06,41767.0625
342000.0,315944.25,-26055.75
335000.0,293352.16,-41647.84375
100000.0,129623.18,29623.1796875
365000.0,604599.44,239599.4375
495000.0,507816.3,12816.3125
230000.0,209435.48,-20564.515625
235820.0,263337.53,27517.53125
345000.0,321943.3,-23056.6875
215000.0,213400.86,-1599.140625
210000.0,328612.22,118612.21875
184900.0,273604.38,88704.375
2295000.0,1408680.9,-886319.125
255000.0,301114.6,46114.59375
385000.0,309614.78,-75385.21875
285000.0,309645.9,24645.90625
369000.0,343345.8,-25654.1875
920000.0,755704.44,-164295.5625
259000.0,291314.78,32314.78125
209000.0,225818.22,16818.21875
669975.0,491253.8,-178721.1875
269000.0,324618.25,55618.25
499000.0,696230.06,197230.0625
109000.0,90781.05,-18218.953125
445000.0,382694.56,-62305.4375
625000.0,533034.25,-91965.75
434000.0,493896.6,59896.59375
189000.0,310845.0,121845.0
443000.0,448064.78,5064.78125
224000.0,201114.03,-22885.96875
200000.0,333659.25,133659.25
219000.0,232390.17,13390.171875
350000.0,452762.47,102762.46875
645000.0,987386.06,342386.0625
265000.0,265336.16,336.15625
339500.0,381420.72,41920.71875
372000.0,434783.66,62783.65625
310854.0,313365.78,2511.78125
289000.0,398325.28,109325.28125
175000.0,226611.7,51611.703125
740000.0,697310.06,-42689.9375
495000.0,475066.1,-19933.90625
320000.0,271040.4,-48959.59375
441000.0,435402.62,-5597.375
340000.0,204860.86,-135139.140625
199000.0,197801.6,-1198.40625
479000.0,505090.78,26090.78125
1250000.0,1013600.5,-236399.5
619000.0,440519.9,-178480.09375
185000.0,223099.75,38099.75
387993.0,399435.28,11442.28125
199000.0,313127.72,114127.71875
490000.0,862462.25,372462.25
220000.0,212598.69,-7401.3125
220000.0,259506.83,39506.828125
299000.0,371293.44,72293.4375
255000.0,266036.94,11036.9375
195000.0,140063.55,-54936.453125
118000.0,164601.31,46601.3125
385000.0,442260.25,57260.25
410000.0,355988.7,-54011.3125
399000.0,341011.88,-57988.125
344549.0,359849.88,15300.875
215000.0,293838.7,78838.6875
381880.0,389704.44,7824.4375
649000.0,540396.1,-108603.875
380000.0,371882.4,-8117.59375
227500.0,346249.62,118749.625
348000.0,314353.62,-33646.375
240000.0,309752.34,69752.34375
380000.0,269371.06,-110628.9375
295000.0,341736.8,46736.8125
252000.0,289102.78,37102.78125
205000.0,191859.56,-13140.4375
280000.0,399114.94,119114.9375
400000.0,405062.72,5062.71875
350000.0,289783.28,-60216.71875
242025.0,279164.8,37139.8125
595000.0,553376.44,-41623.5625
469000.0,474983.5,5983.5
278000.0,292903.03,14903.03125
339600.0,319755.4,-19844.59375
263627.0,323951.25,60324.25
749000.0,667399.56,-81600.4375
370000.0,344770.4,-25229.59375
318000.0,286399.2,-31600.8125
715715.0,680196.06,-35518.9375
431300.0,449178.3,17878.3125
450000.0,380951.75,-69048.25
325000.0,338272.12,13272.125
189000.0,229613.42,40613.421875
335000.0,340618.22,5618.21875
593000.0,632870.6,39870.625
305000.0,361951.1,56951.09375
